time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,10.735143936656486,5.399692894338105,19.496537639344393,0.34522136194624053,5.584373764260423,0.0,9.45677876131869,4.6143797817540335,1.9939656227018134,0.1343282963716972,-0.24685684825255128,0.0,434.7811520283863,435.4838142689157,434.50567828683995,435.7853290252487
3.660000000000003,11.310586407573725,5.679813095394808,19.60916312695274,0.3530675116577484,5.569390246323582,0.0,9.724530333807728,4.722774812314789,1.7591029167055419,0.12249184405942515,-0.2561720114562592,0.0,435.1305968722009,434.2855225391763,434.59806769341657,433.62048952723813
3.720000000000003,11.90382441897405,5.967093113976824,19.70935842986802,0.3613674910513982,5.553814836175981,0.0,10.0496232313313,4.852833572803251,1.5789457753519185,0.15892620665654852,-0.26747421546968964,0.0,462.17057173899315,461.2132757007746,461.294210660875,464.1794446395609
3.780000000000003,12.514507566093208,6.261324844165838,19.79632947182695,0.37137438548938295,5.538026097088853,0.0,10.306318139636957,4.954712510971366,1.318933734191628,0.17908662680477777,-0.2556679102034108,0.0,430.3741792062673,431.30043140236836,431.2982012245049,433.02533307564966
3.840000000000003,13.139006294744982,6.561027732174307,19.86591555033627,0.38251262656261,5.522487475401665,0.0,10.510341478218427,5.035352771686007,1.0000091089882894,0.19626247988354778,-0.26656942897487423,0.0,406.62718036884235,405.574243466159,405.42645776401105,407.0040769089501
3.900000000000003,13.777838665350085,6.866380079145146,19.918262065643713,0.3937125900095415,5.505997418404085,0.0,10.783657590718459,5.142817917839938,0.7434417697963898,0.14855398205012516,-0.3014432797668719,0.0,441.6196159767765,438.65285004028186,440.8749692965146,436.9458210721087
3.960000000000003,14.433395975944565,7.1782720406129075,19.955301030259534,0.40283810649915974,5.488205182039572,0.0,11.06778650111598,5.253074832171772,0.48959147525602287,0.15835852874238396,-0.28820769482299613,0.0,444.5400388560542,445.5342040097223,445.8096074921393,446.63195785470924
4.020000000000002,15.108077712308175,7.497513628624995,19.978742574182046,0.4124625038165384,5.470601661981167,0.0,11.420600534062643,5.387583648382499,0.28948011808426416,0.1642120693790948,-0.30652607449235847,0.0,478.12576137808963,476.64586083930624,475.3021174732294,475.77326699055044
4.080000000000001,15.799616842761063,7.823118776112582,19.986170224388786,0.4220634470231248,5.452159586125633,0.0,11.630502321410738,5.465550256096332,-0.04279956326002429,0.14993776198858264,-0.3091023915033095,0.0,417.537838678767,417.20975544987004,418.3192078753419,417.09970365627555
4.14,16.505807129811664,8.15410487716286,19.975215841832487,0.4313045968030229,5.433553582152822,0.0,11.908465407222291,5.566648633342787,-0.3239576211542277,0.16112876550853727,-0.31216827403201236,0.0,448.61396312005604,448.26755772949247,447.44574389736164,448.378386098852
4.199999999999998,17.22806586911521,8.490850902841776,19.94670182507303,0.44076471367345516,5.415202674267492,0.0,12.166138691068642,5.657578631810932,-0.6279307673311977,0.14966276980641546,-0.2955418428239402,0.0,441.0871883796576,442.3624114723137,442.253637032568,441.3313845643658
4.259999999999997,17.966504731190465,8.833233252888974,19.900330691548145,0.44950192617690465,5.398252757471052,0.0,12.447524883770523,5.754419029176713,-0.9192956540710521,0.13598762968523667,-0.2644953308524224,0.0,453.48311544579536,455.89103779293896,452.9656354341355,451.8833318630499
4.319999999999996,18.72197944710919,9.1814012275934,19.836445457169823,0.4571440162412994,5.382306962512811,0.0,12.733850900248747,5.850392954487372,-1.211629773313506,0.09834887158012919,-0.2684215837823736,0.0,457.806791659773,457.4250952090588,460.3291391532904,457.3529600867773
4.379999999999995,19.4922949418754,9.534424726051087,19.75325092319699,0.46256537502659434,5.366306792441321,0.0,12.942761270597506,5.916437164231849,-1.5621489291904411,0.06526321771942832,-0.2633844681678527,0.0,429.36470129769054,429.71763682081144,431.6433278835844,428.8472492014691
4.439999999999993,20.275463109384077,9.891429347191622,19.64920335215286,0.46616072758838456,5.350447649345799,0.0,13.162146133066187,5.982984744544904,-1.9067403801017133,0.04622684508177944,-0.26625242390316856,0.0,435.83813110451143,435.5262517090739,436.71262743216886,435.12353043085835
4.499999999999992,21.07273284157613,10.2526341686473,19.525067338004195,0.4692966757870334,5.334376958324844,0.0,13.412491220089796,6.056262070296275,-2.232032155385177,0.06221076491969163,-0.2712284165412357,0.0,449.9568148814193,449.482049019461,449.63170001251706,450.9271517159532
4.559999999999991,21.888455015242297,10.619226371794541,19.38354312063517,0.472736926647932,5.318154826951485,0.0,13.776161637463911,6.16208514178141,-2.4873973707616477,0.04517796948759965,-0.2687066207116629,0.0,494.0348148930991,494.1550583365216,495.21499893801786,493.961752765525
4.6199999999999894,22.721339365309433,10.990556998189087,19.22371830967588,0.47568110024527677,5.302019339425067,0.0,13.985769917633913,6.214781434644156,-2.8406971343422422,0.055893449298905634,-0.269363721617593,0.0,442.5664524104681,442.43898768762614,443.0067766873197,443.88898103986514
4.679999999999988,23.566389345374922,11.364814153805192,19.04243974635752,0.47876523099407553,5.286194249257067,0.0,14.181702770304588,6.259679489580258,-3.2024224973523348,0.040430947493930745,-0.2544125025283145,0.0,438.95149822508074,440.1200193529821,441.22341894927195,439.94591762143233
4.739999999999987,24.42257353296622,11.741476866838386,18.839111582546796,0.48149681779270903,5.270743323466608,0.0,14.35703053577092,6.295041980642588,-3.5754482881647207,0.0541468861467809,-0.264565325878702,0.0,433.5560617364048,432.6328515152541,435.0603643451254,436.2091858785036
4.799999999999986,25.29232782869881,12.121040346374135,18.61510745324202,0.4846775626761586,5.255552495032223,0.0,14.633000789512028,6.355960187011132,-3.892481350341309,0.05064198003595493,-0.23685154743719328,0.0,472.31168074738207,474.3844236062589,473.40208578459436,473.1338127501798
4.859999999999984,26.177380686180456,12.503788375992649,18.371393192653024,0.487292873353276,5.241656068406517,0.0,14.867292019762152,6.40139664429204,-4.2319817338415335,0.02322040219971159,-0.22278554058326788,0.0,463.36618493342564,464.42016690471655,462.76573394453624,460.60179644684354
4.919999999999983,27.074164279376124,12.888526757508215,18.106146863221966,0.48905138334988774,5.228931462197178,0.0,15.024740686448425,6.42260988466691,-4.6095035637159505,0.039322346290953394,-0.19646445841872953,0.0,437.23805232263817,439.3809833225037,437.6645846953623,439.00381831747694
4.979999999999982,27.979239347863246,13.274154712449867,17.81776979872498,0.4916456405878318,5.2172343111983075,0.0,15.143994511886266,6.4312367490669935,-5.002670041198479,0.05009838090454805,-0.19209270876652368,0.0,425.56101845866544,425.8963779539561,425.4791952741122,426.4024963337572
5.0399999999999805,28.895161263325733,13.661198866004046,17.507715918419745,0.4944797698747925,5.205463974680516,0.0,15.384978925638329,6.469377407543674,-5.3329482738770135,0.04078958489647079,-0.20590626334912762,0.0,471.2567554941279,470.15166190667617,471.5939485993918,470.8751287675187
